PLAYER_NAME,PLAYER_ID,ab3c attempt,ab3lc attempt,ab3rc attempt,paint attempt,lc3 attempt,mrc attempt,mrlc attempt,mrl attempt,mrrc attempt,mrr attempt,ra attempt,rc3 attempt,ab3c pct,ab3lc pct,ab3rc pct,paint pct,lc3 pct,mrc pct,mrlc pct,mrl pct,mrrc pct,mrr pct,ra pct,rc3 pct,total_attempts,Salary,Pos,Ht,Wt,Exp,Birth Date
Jerian Grant,1626170,2,4,1,7,0,0,1,1,1,0,9,1,0,0.5,0,0.42857142857142855,0,0,1,0,0,0,0.4444444444444444,0,27,196288,SG,6-4,205,4,"October 9, 1992"
Jerome Robinson,1629010,20,49,39,36,28,8,12,20,16,19,46,17,0.3,0.40816326530612246,0.28205128205128205,0.2777777777777778,0.2857142857142857,0.125,0.25,0.5,0.375,0.5789473684210527,0.5434782608695652,0.23529411764705882,310,3567720,SG,6-4,190,1,"February 22, 1997"
Jevon Carter,1628975,18,36,38,16,30,10,7,6,8,8,42,22,0.3888888888888889,0.3888888888888889,0.4473684210526316,0.1875,0.36666666666666664,0.5,0.42857142857142855,0.16666666666666666,0.5,0.375,0.47619047619047616,0.5909090909090909,243,1416852,PG,6-1,200,1,"September 14, 1995"
Jimmy Butler,202710,11,28,47,182,7,18,10,37,24,78,291,20,0.09090909090909091,0.25,0.3191489361702128,0.4230769230769231,0.2857142857142857,0.3333333333333333,0.3,0.32432432432432434,0.08333333333333333,0.38461538461538464,0.6391752577319587,0.2,758,32742000,SF,6-7,230,8,"September 14, 1989"
Joakim Noah,201149,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,8,381360,C,6-11,230,12,"February 25, 1985"
Joe Chealey,1629147,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,163356,PG,6-3,190,1,"November 1, 1995"
Joe Harris,203925,107,104,122,73,37,20,5,9,8,9,254,36,0.29906542056074764,0.4807692307692308,0.4262295081967213,0.3561643835616438,0.6756756756756757,0.5,0.2,0.1111111111111111,0.625,0.5555555555555556,0.6338582677165354,0.3611111111111111,784,7666667,SF,6-6,220,5,"September 6, 1991"
Joe Ingles,204060,48,92,129,73,37,4,2,12,3,8,100,44,0.5208333333333334,0.358695652173913,0.4108527131782946,0.3972602739726027,0.2972972972972973,0.25,0.5,0.3333333333333333,0.3333333333333333,0.625,0.65,0.4090909090909091,553,11454546,PF,6-8,220,5,"October 2, 1987"
Joel Embiid,203954,87,43,33,152,3,53,32,83,24,47,238,4,0.3563218390804598,0.37209302325581395,0.24242424242424243,0.42105263157894735,0.6666666666666666,0.2830188679245283,0.40625,0.5180722891566265,0.4166666666666667,0.3191489361702128,0.6932773109243697,0,801,27504630,C,7-0,280,3,"March 16, 1994"
John Collins,1628381,59,29,39,95,8,13,3,6,4,19,318,11,0.4067796610169492,0.3103448275862069,0.48717948717948717,0.42105263157894735,0.5,0.38461538461538464,0.3333333333333333,0.6666666666666666,0.5,0.2631578947368421,0.7452830188679245,0.2727272727272727,605,2686560,PF,6-9,235,2,"September 23, 1997"
John Henson,203089,2,12,10,44,8,1,1,1,0,0,88,3,0.5,0.25,0,0.4772727272727273,0.375,0,0,1,0,0,0.7386363636363636,0.3333333333333333,171,9732396,C,6-9,219,7,"December 28, 1990"
John Konchar,1629723,1,3,2,3,3,0,0,1,0,1,22,1,1,0.6666666666666666,1,0.6666666666666666,0,0,0,0,0,1,0.7272727272727273,0,37,79568,SG,6-5,210,0,"March 22, 1996"
Johnathan Motley,1628405,0,1,0,3,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0.9090909090909091,0,15,79568,PF,6-8,230,2,"May 4, 1995"
Johnathan Williams,1629140,0,0,0,10,0,1,2,1,2,1,15,1,0,0,0,0.4,0,0,0.5,0,0.5,0,0.8666666666666667,0,34,161245,PF,6-9,228,1,"May 22, 1995"
Jonah Bolden,1628413,0,1,1,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,11,89846,C,6-8,220,1,"January 2, 1996"
Jonas Valanciunas,202685,36,27,13,243,5,7,7,23,4,14,350,9,0.4166666666666667,0.3333333333333333,0.38461538461538464,0.5308641975308642,0.4,0.2857142857142857,0.8571428571428571,0.30434782608695654,0.25,0.14285714285714285,0.7228571428571429,0.1111111111111111,739,16000000,C,6-11,265,7,"May 6, 1992"
Jonathan Isaac,1628371,21,29,19,42,18,11,11,20,6,16,132,7,0.19047619047619047,0.3448275862068966,0.3684210526315789,0.40476190476190477,0.4444444444444444,0.2727272727272727,0.2727272727272727,0.4,0.3333333333333333,0.4375,0.6363636363636364,0.42857142857142855,332,5806440,PF,6-11,230,2,"October 3, 1997"
Jordan Bell,1628395,3,0,1,10,1,0,1,0,1,0,43,7,0,0,0,0.3,0,0,0,0,0,0,0.6511627906976745,0.5714285714285714,67,250000,C,6-8,216,2,"January 7, 1995"
Jordan Bone,1629648,1,7,1,5,1,0,1,2,0,1,1,0,0,0.2857142857142857,0,0.2,0,0,0,0.5,0,0,1,0,20,79568,PG,6-2,180,0,"November 5, 1997"
Jordan Clarkson,203903,76,130,102,191,57,7,8,19,4,22,203,47,0.4473684210526316,0.34615384615384615,0.30392156862745096,0.4607329842931937,0.45614035087719296,0,0.25,0.42105263157894735,0.5,0.3181818181818182,0.6650246305418719,0.3404255319148936,867,13437500,SG,6-4,194,5,"June 7, 1992"
Jordan McLaughlin,1629162,15,25,22,15,6,1,0,1,0,3,82,4,0.13333333333333333,0.48,0.5,0.4,0.3333333333333333,0,0,1,0,0.3333333333333333,0.6097560975609756,0.5,178,79568,PG,5-11,185,0,"April 9, 1996"
Jordan McRae,203895,16,43,41,62,19,22,14,20,17,16,89,5,0.375,0.18604651162790697,0.4878048780487805,0.3387096774193548,0.5263157894736842,0.36363636363636365,0.2857142857142857,0.4,0.47058823529411764,0.25,0.5730337078651685,0.2,366,1254933,SG,6-5,179,3,"March 28, 1991"
Jordan Poole,1629673,59,62,105,57,22,25,21,14,28,11,81,15,0.15254237288135594,0.2903225806451613,0.3333333333333333,0.3508771929824561,0.2727272727272727,0.32,0.38095238095238093,0.5,0.2857142857142857,0.2727272727272727,0.48148148148148145,0.4,502,1964760,SG,6-4,194,0,"June 19, 1999"
Josh Gray,1627982,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,79568,PG,6-0,180,1,"September 9, 1993"
Josh Hart,1628404,34,125,94,26,51,7,1,7,1,3,133,50,0.3235294117647059,0.344,0.2553191489361702,0.46153846153846156,0.37254901960784315,0.2857142857142857,0,0,0,0.3333333333333333,0.6691729323308271,0.48,532,1934160,SF,6-5,215,2,"March 6, 1995"
Josh Jackson,1628367,10,16,20,28,19,1,2,2,1,3,50,6,0.2,0.25,0.45,0.32142857142857145,0.15789473684210525,0,1,0.5,0,0,0.7,0.8333333333333334,159,7059480,SF,6-8,207,2,"February 10, 1997"
Josh Okogie,1629006,14,37,55,59,20,1,0,1,0,3,180,28,0.14285714285714285,0.2972972972972973,0.21818181818181817,0.288135593220339,0.4,0,0,0,0,0.3333333333333333,0.6166666666666667,0.2857142857142857,398,2530680,SG,6-4,213,1,"September 1, 1998"
Josh Reaves,1629729,1,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0.6,0,9,79568,SF,6-4,214,0,"June 4, 1997"
Josh Richardson,1626196,61,96,58,128,22,50,26,26,33,15,119,12,0.32786885245901637,0.3125,0.39655172413793105,0.3828125,0.36363636363636365,0.44,0.7692307692307693,0.19230769230769232,0.5151515151515151,0.5333333333333333,0.6050420168067226,0.3333333333333333,646,10116576,SG,6-5,200,4,"September 15, 1993"
Jrue Holiday,201950,62,113,112,190,33,10,11,24,12,18,395,24,0.3548387096774194,0.37168141592920356,0.30357142857142855,0.4052631578947368,0.3939393939393939,0.1,0.18181818181818182,0.5,0.3333333333333333,0.3333333333333333,0.5924050632911393,0.4583333333333333,1006,26131111,SG,6-3,205,10,"June 12, 1990"
Juan Toscano-Anderson,1629308,2,7,6,5,4,0,2,1,0,0,32,4,0.5,0.2857142857142857,0.3333333333333333,0.2,0.75,0,0,0,0,0,0.625,0,63,350189,SG,6-6,209,0,"April 10, 1993"
Julius Randle,203944,57,69,62,221,26,47,22,20,16,37,414,15,0.14035087719298245,0.3188405797101449,0.2903225806451613,0.4343891402714932,0.3076923076923077,0.3617021276595745,0.5,0.45,0.1875,0.43243243243243246,0.5990338164251208,0.4666666666666667,1006,18000000,PF,6-8,250,5,"November 29, 1994"
Justin Holiday,203200,44,86,64,20,67,9,11,6,6,15,89,66,0.29545454545454547,0.5,0.359375,0.2,0.3283582089552239,0.5555555555555556,0.45454545454545453,0.5,0.3333333333333333,0.4,0.5617977528089888,0.48484848484848486,486,4767000,SF,6-6,180,6,"April 5, 1989"
Justin Jackson,1628382,22,43,58,71,18,2,4,10,1,13,77,22,0.3181818181818182,0.27906976744186046,0.3103448275862069,0.5211267605633803,0.2777777777777778,0,0.25,0.2,1,0.15384615384615385,0.5714285714285714,0.2727272727272727,341,3280920,PF,6-8,220,2,"March 28, 1995"
Justin James,1629713,3,7,8,14,7,8,1,3,0,3,26,3,0.6666666666666666,0,0.375,0.42857142857142855,0.2857142857142857,0.375,0,0.3333333333333333,0,0.3333333333333333,0.5769230769230769,0.6666666666666666,84,898310,SF,6-7,190,0,"January 24, 1997"
Justin Patton,1628383,1,0,1,2,1,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0.3333333333333333,0,10,483115,C,6-11,241,2,"June 14, 1997"
Justin Wright-Foreman,1629625,3,2,4,3,1,0,0,2,0,1,4,0,0,0,0.25,0.6666666666666666,1,0,0,0,0,1,0.5,0,20,79568,PG,6-0,190,0,"October 27, 1997"
Justise Winslow,1626159,5,4,10,40,6,4,3,3,2,4,46,2,0.6,0.25,0.1,0.3,0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5652173913043478,0.5,129,13000000,SG,6-6,222,4,"March 26, 1996"
Jusuf Nurkic,203994,4,2,3,27,0,2,1,2,1,4,62,1,0,0.5,0.3333333333333333,0.37037037037037035,0,0,0,0,1,0.25,0.6451612903225806,0,109,12000000,C,6-11,290,5,"August 23, 1994"
Juwan Morgan,1629752,1,1,2,1,3,0,0,0,0,0,17,1,1,0,0.5,1,0.3333333333333333,0,0,0,0,0,0.6470588235294118,0,26,746054,PF,6-7,232,0,"April 17, 1997"
Karl-Anthony Towns,1626157,120,91,37,77,22,6,14,18,4,3,223,7,0.39166666666666666,0.4065934065934066,0.4594594594594595,0.4025974025974026,0.36363636363636365,0,0.2857142857142857,0.3333333333333333,0.25,0.6666666666666666,0.7085201793721974,0.7142857142857143,622,27285000,C,6-11,248,4,"November 15, 1995"
Kawhi Leonard,202695,106,69,129,257,10,50,41,70,65,100,226,10,0.39622641509433965,0.37681159420289856,0.3488372093023256,0.4785992217898833,0.5,0.48,0.4146341463414634,0.4,0.4153846153846154,0.44,0.6504424778761062,0.4,1133,32742000,SF,6-7,225,8,"June 29, 1991"
Keita Bates-Diop,1628966,10,27,22,31,21,1,1,1,1,2,94,23,0.4,0.37037037037037035,0.045454545454545456,0.22580645161290322,0.5238095238095238,0,1,0,0,0,0.6170212765957447,0.34782608695652173,234,1416852,SF,6-8,229,1,"January 23, 1996"
Kelan Martin,1629103,13,26,18,34,18,2,5,4,1,3,36,20,0.15384615384615385,0.3076923076923077,0.1111111111111111,0.4411764705882353,0.3333333333333333,0,0,0.75,0,1,0.6944444444444444,0.3,181,79568,SF,6-5,230,0,"August 3, 1995"
Keldon Johnson,1629640,0,5,1,18,12,1,2,3,1,2,40,3,0,0.8,1,0.3888888888888889,0.5,0,1,0.3333333333333333,0,1,0.7,0.6666666666666666,89,1950600,SF,6-5,220,0,"October 11, 1999"
Kelly Olynyk,203482,31,71,84,39,19,2,6,9,5,8,95,28,0.45161290322580644,0.4507042253521127,0.36904761904761907,0.41025641025641024,0.3684210526315789,0,0.16666666666666666,0.2222222222222222,0.4,0.625,0.6631578947368421,0.39285714285714285,398,12667885,C,6-11,240,6,"April 19, 1991"
Kemba Walker,202689,140,125,175,93,18,38,14,9,36,18,208,9,0.39285714285714285,0.4,0.3657142857142857,0.26881720430107525,0.3888888888888889,0.5263157894736842,0.5,0.3333333333333333,0.4722222222222222,0.6111111111111112,0.5528846153846154,0.3333333333333333,889,32742000,PG,6-0,184,8,"May 8, 1990"
Kendrick Nunn,1629134,88,103,105,135,58,49,30,57,14,24,214,34,0.42045454545454547,0.3106796116504854,0.3619047619047619,0.4074074074074074,0.3275862068965517,0.40816326530612246,0.5,0.543859649122807,0.42857142857142855,0.375,0.5981308411214953,0.3235294117647059,914,1416852,PG,6-2,190,0,"August 3, 1995"
Kenrich Williams,1629026,4,32,15,7,23,2,1,1,0,0,39,21,0,0.28125,0,0.42857142857142855,0.34782608695652173,0,1,0,0,0,0.5641025641025641,0.38095238095238093,147,1416852,PF,6-6,210,1,"December 2, 1994"
Kent Bazemore,203145,19,52,54,55,54,15,9,13,10,17,172,59,0.3157894736842105,0.40384615384615385,0.37037037037037035,0.34545454545454546,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.3,0.29411764705882354,0.46511627906976744,0.3389830508474576,534,19269663,SF,6-4,195,7,"July 1, 1989"
Kentavious Caldwell-Pope,203484,15,52,73,35,48,19,11,12,19,26,147,49,0.2,0.38461538461538464,0.410958904109589,0.37142857142857144,0.4166666666666667,0.42105263157894735,0.2727272727272727,0.5,0.47368421052631576,0.46153846153846156,0.6462585034013606,0.3673469387755102,507,8139282,SG,6-5,204,6,"February 18, 1993"
Kevin Hervey,1628987,5,8,5,2,2,1,0,0,1,1,2,0,0,0.25,0,0,0.5,1,0,0,0,1,1,0,27,79568,PF,6-9,230,0,"July 9, 1996"
Kevin Huerter,1628989,59,81,132,104,31,23,10,14,12,16,97,30,0.23728813559322035,0.43209876543209874,0.38636363636363635,0.4326923076923077,0.5161290322580645,0.34782608695652173,0.4,0.42857142857142855,0.4166666666666667,0.125,0.5670103092783505,0.36666666666666664,610,2636280,SG,6-7,190,1,"August 27, 1998"
Kevin Love,201567,90,142,98,69,43,11,22,71,11,35,118,17,0.3,0.38028169014084506,0.37755102040816324,0.4927536231884058,0.46511627906976744,0.36363636363636365,0.45454545454545453,0.5915492957746479,0.45454545454545453,0.4857142857142857,0.5847457627118644,0.47058823529411764,727,28942830,PF,6-8,251,11,"September 7, 1988"
Kevon Looney,1626172,1,1,5,15,1,1,3,0,5,4,37,5,0,0,0,0.13333333333333333,0,0,0.3333333333333333,0,0,0.25,0.6486486486486487,0.2,79,4464286,C,6-9,222,4,"February 6, 1996"
Khem Birch,203920,0,0,0,52,1,3,0,5,0,1,81,0,0,0,0,0.28846153846153844,0,0,0,0.2,0,1,0.691358024691358,0,143,3000000,C,6-9,233,2,"September 28, 1992"
Khris Middleton,203114,110,99,89,157,24,75,38,66,42,77,138,30,0.4,0.45454545454545453,0.3595505617977528,0.4968152866242038,0.5416666666666666,0.5066666666666667,0.5,0.5454545454545454,0.5476190476190477,0.5324675324675324,0.644927536231884,0.43333333333333335,947,30603448,SF,6-7,222,7,"August 12, 1991"
Khyri Thomas,1629017,1,3,5,0,0,0,0,2,1,1,1,3,0,0.6666666666666666,0.2,0,0,0,0,0.5,0,0,0,0.3333333333333333,17,1416852,SG,6-3,210,1,"May 8, 1996"
Kostas Antetokounmpo,1628961,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,79568,PF,6-10,200,1,"November 20, 1997"
Kris Dunn,1627739,16,27,38,68,17,6,1,0,5,6,144,13,0.25,0.25925925925925924,0.2631578947368421,0.39705882352941174,0.23529411764705882,0.3333333333333333,0,0,0,0.16666666666666666,0.6458333333333334,0.3076923076923077,342,5348007,PG,6-3,205,3,"March 18, 1994"
Kristaps Porzingis,204001,163,116,103,138,8,24,19,73,18,60,197,11,0.3619631901840491,0.3448275862068966,0.3592233009708738,0.34057971014492755,0.125,0.5,0.42105263157894735,0.3835616438356164,0.4444444444444444,0.3,0.6852791878172588,0.45454545454545453,932,27285000,C,7-3,240,3,"August 2, 1995"
Ky Bowman,1629065,28,26,25,61,17,15,7,16,14,21,80,10,0.32142857142857145,0.19230769230769232,0.28,0.3442622950819672,0.5882352941176471,0.4,0.42857142857142855,0.25,0.42857142857142855,0.5714285714285714,0.6125,0.2,321,350189,PG,6-1,187,0,"June 16, 1997"
Kyle Alexander,1629734,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,79568,C,6-11,220,0,"October 21, 1996"
Kyle Anderson,203937,14,13,10,96,27,9,5,16,10,10,99,20,0.21428571428571427,0.46153846153846156,0.2,0.4791666666666667,0.3333333333333333,0.1111111111111111,0.6,0.5,0.6,0.6,0.6363636363636364,0.2,331,9073050,SF,6-9,230,5,"September 20, 1993"
Kyle Guy,1629657,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,5,79568,SG,6-1,167,0,"August 11, 1997"
Kyle Korver,2594,58,79,41,9,29,11,13,3,4,5,11,30,0.46551724137931033,0.34177215189873417,0.4634146341463415,0.4444444444444444,0.4482758620689655,0.5454545454545454,0.6153846153846154,0.3333333333333333,0.25,0.4,0.45454545454545453,0.43333333333333335,293,2564753,SF,6-7,212,16,"March 17, 1981"
Kyle Kuzma,1628398,59,62,82,138,33,24,15,15,13,29,162,32,0.2033898305084746,0.20967741935483872,0.32926829268292684,0.39855072463768115,0.45454545454545453,0.2916666666666667,0.26666666666666666,0.5333333333333333,0.38461538461538464,0.27586206896551724,0.7283950617283951,0.59375,668,1974600,PF,6-10,221,2,"July 24, 1995"
Kyle Lowry,200768,150,154,113,67,27,27,18,17,6,9,193,16,0.35333333333333333,0.36363636363636365,0.37168141592920356,0.40298507462686567,0.4074074074074074,0.5555555555555556,0.16666666666666666,0.29411764705882354,0.3333333333333333,0.4444444444444444,0.5906735751295337,0.125,803,33296296,PG,6-0,196,13,"March 25, 1986"
Kyle O'Quinn,203124,12,5,5,5,2,7,5,3,0,3,35,3,0.4166666666666667,0.2,0.2,0.6,0,0.7142857142857143,0.4,0,0,0.6666666666666666,0.6571428571428571,0,85,2174318,C,6-9,250,7,"March 26, 1990"
Kyrie Irving,202681,32,32,62,95,5,22,5,14,17,26,95,10,0.40625,0.375,0.3709677419354839,0.45263157894736844,0.6,0.4090909090909091,0.2,0.6428571428571429,0.47058823529411764,0.4230769230769231,0.6526315789473685,0.5,416,31742000,PG,6-2,195,8,"March 23, 1992"
KZ Okpala,1629644,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,5,898310,PF,6-8,215,0,"April 28, 1999"
LaMarcus Aldridge,200746,49,46,32,99,21,70,54,147,28,53,185,8,0.3673469387755102,0.3695652173913043,0.46875,0.4444444444444444,0.47619047619047616,0.44285714285714284,0.42592592592592593,0.47619047619047616,0.39285714285714285,0.4339622641509434,0.6918918918918919,0.125,793,26000000,C,6-11,250,13,"July 19, 1985"
Landry Shamet,1629013,57,87,68,24,42,3,3,3,7,3,54,40,0.3684210526315789,0.3333333333333333,0.38235294117647056,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.3333333333333333,0,0.14285714285714285,0.3333333333333333,0.6481481481481481,0.5,391,1995120,SG,6-4,190,1,"March 13, 1997"
Langston Galloway,204038,34,83,81,77,60,8,5,10,10,28,74,71,0.2647058823529412,0.3253012048192771,0.3333333333333333,0.4025974025974026,0.6333333333333333,0.125,0.8,0.4,0.5,0.42857142857142855,0.6351351351351351,0.43661971830985913,542,7333333,SG,6-1,200,5,"December 9, 1991"
Lauri Markkanen,1628374,97,88,83,77,26,0,2,8,3,8,176,22,0.38144329896907214,0.3409090909090909,0.25301204819277107,0.3116883116883117,0.46153846153846156,0,0.5,0.25,0,0.375,0.6363636363636364,0.4090909090909091,591,5300400,PF,7-0,240,2,"May 22, 1997"
LeBron James,2544,124,181,91,127,11,29,42,67,27,33,553,17,0.3467741935483871,0.3259668508287293,0.37362637362637363,0.36220472440944884,0.5454545454545454,0.3793103448275862,0.35714285714285715,0.3283582089552239,0.37037037037037035,0.30303030303030304,0.6871609403254972,0.4117647058823529,1303,37436858,PG,6-9,250,16,"December 30, 1984"
Lonzo Ball,1628366,51,155,94,51,46,20,12,18,19,7,166,46,0.45098039215686275,0.36774193548387096,0.3617021276595745,0.23529411764705882,0.32608695652173914,0.25,0.4166666666666667,0.3888888888888889,0.21052631578947367,0,0.5843373493975904,0.391304347826087,687,8719320,PG,6-6,190,2,"October 27, 1997"
Louis King,1629663,0,5,2,3,3,0,0,2,0,1,4,1,0,0,0.5,0.3333333333333333,0.6666666666666666,0,0,0,0,1,0.5,1,21,79568,SF,6-7,205,0,"April 6, 1999"
Luguentz Dort,1629652,10,21,27,23,14,0,0,3,0,1,91,28,0.2,0.3333333333333333,0.2962962962962963,0.21739130434782608,0.35714285714285715,0,0,0,0,0,0.5604395604395604,0.2857142857142857,218,155647,SF,6-3,215,0,"April 19, 1999"
Luka Doncic,1629029,155,222,141,278,11,14,3,14,5,21,379,3,0.3096774193548387,0.36036036036036034,0.28368794326241137,0.4136690647482014,0.2727272727272727,0.2857142857142857,0.6666666666666666,0.35714285714285715,0.2,0.38095238095238093,0.7255936675461742,0,1255,7683360,PG,6-7,230,1,"February 28, 1999"
Luka Samanic,1629677,1,2,5,4,0,0,0,1,0,0,3,0,0,0.5,0.4,0,0,0,0,1,0,0,0.3333333333333333,0,16,2689920,PF,6-10,227,0,"January 9, 2000"
Luke Kennard,1628379,28,58,60,54,13,22,5,10,13,8,49,22,0.35714285714285715,0.43103448275862066,0.4,0.3888888888888889,0.46153846153846156,0.5,0.4,0.5,0.23076923076923078,0.5,0.673469387755102,0.3181818181818182,342,3827160,SG,6-5,206,2,"June 24, 1996"
Luke Kornet,1628436,27,23,33,15,15,0,0,2,2,2,58,10,0.2222222222222222,0.34782608695652173,0.3939393939393939,0.4666666666666667,0.13333333333333333,0,0,1,0,0,0.7241379310344828,0.2,187,2250000,C,7-2,250,2,"July 15, 1995"
Malcolm Brogdon,1627763,55,67,87,72,6,39,28,23,58,29,265,15,0.2727272727272727,0.373134328358209,0.3333333333333333,0.3888888888888889,0,0.4358974358974359,0.39285714285714285,0.6086956521739131,0.5517241379310345,0.4827586206896552,0.5094339622641509,0.4,744,20000000,PG,6-5,229,3,"December 11, 1992"
Malcolm Miller,1626259,2,8,5,2,3,1,0,0,0,0,4,4,0.5,0.25,0.2,0.5,1,1,0,0,0,0,0.5,0.25,29,1588231,SF,6-7,210,2,"March 6, 1993"
Malik Beasley,1627736,68,77,72,74,33,15,9,19,6,18,117,25,0.36764705882352944,0.42857142857142855,0.3333333333333333,0.28378378378378377,0.45454545454545453,0.4,0.2222222222222222,0.42105263157894735,0.3333333333333333,0.6666666666666666,0.5897435897435898,0.4,534,2731713,SG,6-4,187,3,"November 26, 1996"
Malik Monk,1628370,42,66,54,90,22,7,0,10,4,8,165,15,0.19047619047619047,0.3484848484848485,0.3333333333333333,0.4666666666666667,0.2727272727272727,0.42857142857142855,0,0.1,0.75,0.125,0.6303030303030303,0.2,488,4028400,SG,6-3,200,2,"February 4, 1998"
Malik Newman,1629005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65978,SG,6-3,190,0,"February 21, 1997"
Marc Gasol,201188,81,38,15,55,7,9,3,10,3,2,49,7,0.41975308641975306,0.3157894736842105,0.3333333333333333,0.4909090909090909,0.42857142857142855,0,0,0.5,0,0,0.6122448979591837,0.42857142857142855,279,25595700,C,6-11,255,11,"January 29, 1985"
Marco Belinelli,201158,54,41,42,19,18,22,15,10,29,12,29,23,0.3888888888888889,0.4146341463414634,0.2619047619047619,0.21052631578947367,0.3333333333333333,0.45454545454545453,0.4,0.6,0.2413793103448276,0.4166666666666667,0.6206896551724138,0.5217391304347826,314,5846154,SG,6-5,220,12,"March 25, 1986"
Marcus Smart,203935,76,138,113,134,44,20,6,9,11,11,95,19,0.32894736842105265,0.41304347826086957,0.3008849557522124,0.43283582089552236,0.36363636363636365,0.4,0.3333333333333333,0.1111111111111111,0.2727272727272727,0.18181818181818182,0.47368421052631576,0.2631578947368421,682,12553571,SG,6-3,220,5,"March 6, 1994"
Marial Shayok,1629621,2,2,0,1,1,0,0,0,3,0,2,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,12,79568,SG,6-5,198,0,"July 26, 1995"
Mario Hezonja,1626209,10,28,25,29,5,12,4,2,3,7,83,9,0.1,0.35714285714285715,0.4,0.5517241379310345,0.2,0.3333333333333333,0.75,0.5,0,0.2857142857142857,0.5060240963855421,0.2222222222222222,218,1737145,PF,6-8,220,4,"February 25, 1995"
Markelle Fultz,1628365,26,46,34,155,15,27,25,38,26,57,309,5,0.38461538461538464,0.30434782608695654,0.14705882352941177,0.38064516129032255,0.26666666666666666,0.4074074074074074,0.52,0.39473684210526316,0.5384615384615384,0.3333333333333333,0.6213592233009708,0.4,772,9745200,PG,6-3,209,2,"May 29, 1998"
Markieff Morris,202693,30,61,63,59,40,8,2,24,5,25,107,30,0.3,0.4098360655737705,0.42857142857142855,0.3728813559322034,0.425,0.125,0,0.4166666666666667,0.6,0.44,0.6355140186915887,0.3333333333333333,458,2259887,PF,6-9,245,8,"September 2, 1989"
Marko Guduric,1629741,12,17,31,15,8,7,2,4,2,1,43,15,0.3333333333333333,0.058823529411764705,0.3548387096774194,0.26666666666666666,0.5,0.14285714285714285,1,0.5,1,0,0.6046511627906976,0.3333333333333333,157,2625000,SG,6-6,201,0,"March 8, 1995"
Marvin Williams,101107,27,34,34,50,37,1,0,6,2,10,42,23,0.25925925925925924,0.29411764705882354,0.35294117647058826,0.46,0.40540540540540543,1,0,0.3333333333333333,0,0.3,0.8095238095238095,0.5217391304347826,267,604278,PF,6-8,237,14,"June 19, 1986"
Mason Plumlee,203486,0,2,0,58,2,4,4,3,0,3,211,0,0,0,0,0.2413793103448276,0,0,0,0.3333333333333333,0,0.3333333333333333,0.7630331753554502,0,288,14041096,C,6-11,254,6,"March 5, 1990"
Matisse Thybulle,1629680,11,39,51,13,32,2,2,4,1,3,83,23,0.2727272727272727,0.28205128205128205,0.37254901960784315,0.3076923076923077,0.4375,0,0.5,0,0,0.3333333333333333,0.6024096385542169,0.391304347826087,265,2582160,SG,6-5,201,0,"March 4, 1997"
Matt Mooney,1629760,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,4,79568,SG,6-3,199,0,"February 7, 1997"
Matt Thomas,1629744,28,23,22,8,14,8,6,8,4,7,11,11,0.35714285714285715,0.4782608695652174,0.5454545454545454,0.5,0.5714285714285714,0.75,0.6666666666666666,0.375,0.75,0.42857142857142855,0.36363636363636365,0.45454545454545453,150,898310,SG,6-4,190,0,"August 4, 1994"
Matthew Dellavedova,203521,19,29,27,50,12,0,1,3,0,4,26,4,0.21052631578947367,0.1724137931034483,0.25925925925925924,0.5,0.3333333333333333,0,1,0,0,0.5,0.5,0.25,175,9607500,PG,6-3,200,6,"September 8, 1990"
Max Strus,1629622,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,79568,SF,6-5,215,0,"March 28, 1996"
