PLAYER_NAME,PLAYER_ID,ab3c attempt,ab3lc attempt,ab3rc attempt,paint attempt,lc3 attempt,mrc attempt,mrlc attempt,mrl attempt,mrrc attempt,mrr attempt,ra attempt,rc3 attempt,ab3c pct,ab3lc pct,ab3rc pct,paint pct,lc3 pct,mrc pct,mrlc pct,mrl pct,mrrc pct,mrr pct,ra pct,rc3 pct,total_attempts,Salary,Pos,Ht,Wt,Exp,Birth Date
Jared Dudley,201162,33,13,72,12,9,6,3,1,2,6,58,24,0.3333333333333333,0.5384615384615384,0.2916666666666667,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0,0.5,0.8333333333333334,0.5862068965517241,0.4583333333333333,239,9530000,PF,6-6,237,11,"July 10, 1985"
Jared Terrell,1629123,4,3,6,4,1,3,2,2,3,0,8,3,0.25,0,0.3333333333333333,0.25,1,0.3333333333333333,0,1,0.6666666666666666,0,0.25,0,39,77250,SG,6-3,227,0,"February 10, 1995"
Jarell Martin,1626185,5,10,13,4,14,6,2,6,5,4,20,15,0,0.6,0.38461538461538464,0.5,0.21428571428571427,0.3333333333333333,0,0,0.6,0.5,0.7,0.4,104,2416221,PF,6-10,239,3,"May 24, 1994"
Jaron Blossomgame,1628417,2,6,14,14,11,2,1,4,0,2,44,6,0,0.16666666666666666,0.35714285714285715,0.14285714285714285,0.2727272727272727,1,0,0.5,0,0,0.7045454545454546,0.16666666666666666,106,77250,SF,6-8,220,0,"September 16, 1993"
Jarred Vanderbilt,1629020,0,0,0,3,0,0,0,0,0,1,14,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.5714285714285714,0,19,838464,PF,6-9,214,0,"April 3, 1999"
Jarrett Allen,1628386,2,0,1,91,24,0,0,4,1,2,426,17,0,0,0,0.34065934065934067,0.16666666666666666,0,0,0.5,0,0,0.6948356807511737,0.11764705882352941,568,2034120,C,6-11,243,1,"April 21, 1998"
Jason Smith,201160,4,7,10,3,4,1,3,1,1,5,19,1,0.25,0.2857142857142857,0.4,0,0.5,1,0.3333333333333333,0,0,0.2,0.47368421052631576,0,59,5450000,PF,7-0,240,10,"March 2, 1986"
JaVale McGee,201580,3,4,3,149,1,11,1,7,7,6,448,0,0.3333333333333333,0,0,0.3959731543624161,0,0.45454545454545453,0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.734375,0,641,2393887,C,7-0,270,10,"January 19, 1988"
Jawun Evans,1628393,1,1,1,6,0,1,1,0,1,1,1,0,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,14,1455492,PG,6-0,185,1,"July 26, 1996"
Jaylen Adams,1629121,15,20,24,10,2,3,1,1,3,1,17,12,0.3333333333333333,0.45,0.375,0.2,0,0.3333333333333333,0,0,0.6666666666666666,1,0.4117647058823529,0.16666666666666666,110,236854,PG,6-0,225,0,"May 4, 1996"
Jaylen Brown,1627759,28,97,74,124,26,21,11,29,7,33,291,51,0.39285714285714285,0.28865979381443296,0.40540540540540543,0.4112903225806452,0.46153846153846156,0.3333333333333333,0.45454545454545453,0.41379310344827586,0.5714285714285714,0.3333333333333333,0.6288659793814433,0.27450980392156865,792,5169960,SG,6-6,223,2,"October 24, 1996"
Jaylen Morris,1628537,1,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0.5,0,10,77250,SG,6-5,185,1,"September 19, 1995"
Jayson Tatum,1628369,46,73,103,135,41,53,47,56,47,73,314,48,0.2826086956521739,0.4794520547945205,0.34951456310679613,0.37777777777777777,0.43902439024390244,0.32075471698113206,0.44680851063829785,0.39285714285714285,0.2765957446808511,0.3835616438356164,0.6305732484076433,0.2916666666666667,1036,6700800,SF,6-8,210,1,"March 3, 1998"
Jeff Green,201145,36,92,92,76,42,10,13,27,21,34,186,53,0.3333333333333333,0.29347826086956524,0.3804347826086957,0.4342105263157895,0.30952380952380953,0.5,0.38461538461538464,0.4444444444444444,0.38095238095238093,0.4411764705882353,0.7365591397849462,0.4528301886792453,687,2393887,PF,6-8,235,10,"August 28, 1986"
Jeff Teague,201952,33,45,23,133,5,10,8,14,11,9,125,0,0.18181818181818182,0.4222222222222222,0.391304347826087,0.37593984962406013,0.2,0.4,0.375,0.42857142857142855,0.2727272727272727,0.6666666666666666,0.552,0,416,19000000,PG,6-3,195,9,"June 10, 1988"
Jemerrio Jones,1629203,0,7,3,3,0,2,0,1,0,0,17,0,0,0.14285714285714285,0.3333333333333333,0,0,0,0,0,0,0,0.5882352941176471,0,33,52170,SF,6-5,174,0,"April 9, 1995"
Jerami Grant,203924,46,42,47,108,50,12,5,13,7,15,370,106,0.34782608695652173,0.3333333333333333,0.48936170212765956,0.3055555555555556,0.38,0.25,0.4,0.3076923076923077,0.42857142857142855,0.4,0.6567567567567567,0.4056603773584906,823,8333333,PF,6-8,210,4,"March 12, 1994"
Jeremy Lamb,203087,65,110,102,220,32,46,29,40,19,18,277,20,0.38461538461538464,0.32727272727272727,0.24509803921568626,0.42727272727272725,0.5625,0.6304347826086957,0.3793103448275862,0.375,0.42105263157894735,0.4444444444444444,0.5451263537906137,0.5,979,7000000,SG,6-5,180,6,"May 30, 1992"
Jeremy Lin,202391,51,40,65,101,17,20,4,9,20,20,180,13,0.27450980392156865,0.275,0.2923076923076923,0.44554455445544555,0.35294117647058826,0.45,1,0.2222222222222222,0.5,0.45,0.5777777777777777,0.38461538461538464,541,12516746,PG,6-3,200,8,"August 23, 1988"
Jerian Grant,1626170,28,40,27,26,12,11,13,4,11,17,28,3,0.32142857142857145,0.35,0.4074074074074074,0.23076923076923078,0.3333333333333333,0.6363636363636364,0.3076923076923077,0.5,0.7272727272727273,0.35294117647058826,0.6785714285714286,0.6666666666666666,220,2639313,PG,6-4,205,3,"October 9, 1992"
Jerome Robinson,1629010,7,18,20,14,9,2,3,5,4,5,20,1,0.14285714285714285,0.4444444444444444,0.25,0.35714285714285715,0.4444444444444444,0.5,0.3333333333333333,0.6,0.25,0.4,0.65,0,110,3050160,SG,6-4,190,0,"February 22, 1997"
Jerryd Bayless,201573,23,26,33,25,4,15,12,6,15,15,45,10,0.30434782608695654,0.3076923076923077,0.30303030303030304,0.28,0.5,0.4666666666666667,0.3333333333333333,0.6666666666666666,0.4,0.26666666666666666,0.4666666666666667,0.2,230,8575916,PG,6-3,200,10,"August 20, 1988"
Jevon Carter,1628975,21,28,18,18,13,9,10,5,7,7,27,20,0.38095238095238093,0.32142857142857145,0.3333333333333333,0.2777777777777778,0.23076923076923078,0.3333333333333333,0.1,0.4,0.14285714285714285,0.2857142857142857,0.2962962962962963,0.4,185,838464,PG,6-1,200,0,"September 14, 1995"
Jimmer Fredette,202690,4,2,3,5,0,3,1,1,1,1,4,3,0,0,0,0.4,0,0.3333333333333333,0,0,0,1,1,0,29,198579,SG,6-2,195,5,"February 25, 1989"
Jimmy Butler,202710,18,27,100,152,17,33,28,38,43,93,324,30,0.5555555555555556,0.3333333333333333,0.32,0.35526315789473684,0.35294117647058826,0.24242424242424243,0.35714285714285715,0.2894736842105263,0.3488372093023256,0.43010752688172044,0.6574074074074074,0.3333333333333333,904,19841627,SG,6-7,230,7,"September 14, 1989"
Joakim Noah,201149,0,0,0,35,0,6,5,2,4,0,160,0,0,0,0,0.2571428571428571,0,0.16666666666666666,0.2,0,0.5,0,0.60625,0,213,20261172,C,6-11,230,11,"February 25, 1985"
Jodie Meeks,201975,1,9,1,6,4,1,0,3,0,3,8,3,1,0.4444444444444444,0,0.6666666666666666,0.75,0,0,0.3333333333333333,0,0.3333333333333333,0.875,0,39,3774176,SG,6-4,210,9,"August 21, 1987"
Joe Chealey,1629147,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,77250,PG,6-3,190,0,"November 1, 1995"
Joe Harris,203925,111,94,119,91,21,6,7,14,2,2,240,41,0.4594594594594595,0.5106382978723404,0.4369747899159664,0.3516483516483517,0.5238095238095238,0.6666666666666666,0.2857142857142857,0.35714285714285715,1,0.5,0.6041666666666666,0.5121951219512195,748,8333333,SG,6-6,220,4,"September 6, 1991"
Joe Ingles,204060,65,147,130,93,57,7,8,8,5,7,189,83,0.4,0.35374149659863946,0.36153846153846153,0.3870967741935484,0.543859649122807,0.5714285714285714,0.375,0.5,0,0.42857142857142855,0.6349206349206349,0.39759036144578314,802,12545455,PF,6-7,220,4,"October 2, 1987"
Joel Embiid,203954,154,57,39,230,7,71,24,93,15,27,476,3,0.3246753246753247,0.22807017543859648,0.3076923076923077,0.39565217391304347,0.5714285714285714,0.39436619718309857,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.6869747899159664,0,1199,25467250,C,7-0,280,2,"March 16, 1994"
John Collins,1628381,46,29,28,127,27,6,6,16,3,18,497,26,0.21739130434782608,0.3793103448275862,0.2857142857142857,0.3779527559055118,0.5555555555555556,0.3333333333333333,0.5,0.375,0,0.2222222222222222,0.6981891348088531,0.4230769230769231,831,2299080,PF,6-9,235,1,"September 23, 1997"
John Henson,203089,5,11,5,9,7,0,0,1,0,0,26,3,0.6,0.36363636363636365,0,0.3333333333333333,0.42857142857142855,0,0,0,0,0,0.6538461538461539,0.3333333333333333,67,10577466,C,6-9,219,6,"December 28, 1990"
John Jenkins,203098,11,13,18,5,7,8,4,5,12,7,6,9,0.36363636363636365,0.5384615384615384,0.3333333333333333,0.6,0.14285714285714285,0.625,0.5,0.2,0.25,0.2857142857142857,0.6666666666666666,0.4444444444444444,105,585809,SG,6-4,215,5,"March 6, 1991"
John Wall,202322,28,60,63,45,7,33,15,16,31,18,225,11,0.21428571428571427,0.2833333333333333,0.3333333333333333,0.35555555555555557,0.2857142857142857,0.36363636363636365,0.4666666666666667,0.4375,0.3225806451612903,0.4444444444444444,0.5955555555555555,0.45454545454545453,552,19169800,PG,6-3,210,8,"September 6, 1990"
Johnathan Motley,1628405,1,0,1,24,1,0,0,1,0,0,45,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.6888888888888889,0,73,77250,PF,6-8,230,1,"May 4, 1995"
Johnathan Williams,1629140,0,0,0,22,0,2,0,1,0,2,81,1,0,0,0,0.3181818181818182,0,0.5,0,1,0,0,0.691358024691358,0,110,127250,C,6-9,228,0,"May 22, 1995"
Jon Leuer,202720,4,1,1,25,4,4,1,10,4,6,52,1,0.25,0,0,0.36,0,0.5,1,0.5,0.25,0.3333333333333333,0.8653846153846154,0,113,10002681,PF,6-10,228,7,"May 14, 1989"
Jonah Bolden,1628413,26,19,27,6,10,0,1,1,2,2,55,13,0.38461538461538464,0.47368421052631576,0.25925925925925924,0.3333333333333333,0.2,0,0,0,0.5,0,0.7818181818181819,0.46153846153846156,162,1690000,PF,6-8,220,0,"January 2, 1996"
Jonas Jerebko,201973,22,67,45,23,28,15,3,11,7,6,103,24,0.22727272727272727,0.3880597014925373,0.37777777777777777,0.4782608695652174,0.2857142857142857,0.6,0.3333333333333333,0.45454545454545453,0.42857142857142855,0.3333333333333333,0.6116504854368932,0.5,355,2165481,PF,6-10,231,8,"March 2, 1987"
Jonas Valanciunas,202685,30,11,4,192,1,7,5,22,3,15,246,2,0.23333333333333334,0.2727272727272727,0.5,0.5260416666666666,1,0.7142857142857143,0.6,0.36363636363636365,0,0.4666666666666667,0.6626016260162602,0.5,538,16539326,C,6-11,265,6,"May 6, 1992"
Jonathan Isaac,1628371,48,61,52,42,61,13,12,24,18,31,206,42,0.3541666666666667,0.32786885245901637,0.25,0.30952380952380953,0.3114754098360656,0.38461538461538464,0.4166666666666667,0.2916666666666667,0.5,0.3548387096774194,0.616504854368932,0.38095238095238093,611,4969080,PF,6-11,230,1,"October 3, 1997"
Jonathon Simmons,203613,16,43,16,80,17,11,15,9,12,15,104,9,0.25,0.2558139534883721,0.25,0.35,0.4117647058823529,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.25,0.5333333333333333,0.5384615384615384,0.2222222222222222,350,6000000,SG,6-6,195,3,"September 14, 1989"
Jordan Bell,1628395,0,1,0,31,0,18,11,3,13,20,94,0,0,0,0,0.41935483870967744,0,0.2222222222222222,0.36363636363636365,1,0.3076923076923077,0.35,0.6808510638297872,0,192,1378242,C,6-8,216,1,"January 7, 1995"
Jordan Clarkson,203903,80,133,136,238,56,36,18,62,33,78,270,39,0.275,0.3458646616541353,0.3088235294117647,0.42857142857142855,0.4107142857142857,0.3888888888888889,0.4444444444444444,0.5645161290322581,0.5454545454545454,0.48717948717948717,0.6296296296296297,0.28205128205128205,1180,12500000,SG,6-4,194,4,"June 7, 1992"
Jordan Loyd,1628070,1,4,3,1,0,1,1,1,1,0,5,0,1,0.25,0.6666666666666666,1,0,0,0,0,1,0,0.4,0,18,77250,PG,6-4,210,0,"July 27, 1993"
Jordan McRae,203895,9,10,8,18,7,15,4,16,3,8,31,0,0.3333333333333333,0.3,0.25,0.4444444444444444,0.2857142857142857,0.6666666666666666,0.5,0.375,0,0.5,0.6774193548387096,0,130,77250,SG,6-5,179,2,"March 28, 1991"
Jordan Sibert,1626296,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47370,SG,6-4,187,0,"August 1, 1992"
Jose Calderon,101181,7,29,11,5,4,11,8,9,11,4,15,5,0.14285714285714285,0.1724137931034483,0.45454545454545453,0.4,0.5,0.7272727272727273,0.625,0.2222222222222222,0.5454545454545454,0.25,0.4666666666666667,0.2,120,2393887,PG,6-3,200,13,"September 28, 1981"
Josh Hart,1628404,27,82,94,36,36,9,2,5,2,4,132,34,0.25925925925925924,0.2682926829268293,0.39361702127659576,0.19444444444444445,0.3611111111111111,0.3333333333333333,0,0.4,0,0.25,0.6363636363636364,0.38235294117647056,464,1655160,SG,6-5,215,1,"March 6, 1995"
Josh Jackson,1628367,33,61,59,179,39,29,31,22,21,27,307,31,0.30303030303030304,0.39344262295081966,0.3559322033898305,0.3743016759776536,0.20512820512820512,0.3448275862068966,0.41935483870967744,0.4090909090909091,0.3333333333333333,0.4074074074074074,0.511400651465798,0.3225806451612903,841,6041520,SG,6-8,207,1,"February 10, 1997"
Josh Okogie,1629006,24,44,69,49,30,11,12,9,15,23,174,47,0.2916666666666667,0.22727272727272727,0.2898550724637681,0.20408163265306123,0.36666666666666664,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2608695652173913,0.5862068965517241,0.2553191489361702,508,2163600,SG,6-4,213,0,"September 1, 1998"
Josh Richardson,1626196,77,195,105,157,49,57,34,56,20,33,211,30,0.36363636363636365,0.3384615384615385,0.38095238095238093,0.42038216560509556,0.4489795918367347,0.2982456140350877,0.4117647058823529,0.5357142857142857,0.3,0.36363636363636365,0.5402843601895735,0.26666666666666666,1026,9367200,SG,6-5,200,3,"September 15, 1993"
Jrue Holiday,201950,109,109,100,223,23,30,18,40,18,41,429,18,0.3302752293577982,0.28440366972477066,0.33,0.452914798206278,0.4782608695652174,0.4666666666666667,0.3333333333333333,0.375,0.3333333333333333,0.3902439024390244,0.6363636363636364,0.2777777777777778,1159,26641111,SG,6-3,205,9,"June 12, 1990"
Julian Washburn,1627395,1,7,4,6,3,0,5,4,1,3,5,8,0,0.14285714285714285,0.25,0.5,0.3333333333333333,0,0.4,0.25,1,0,0.8,0.25,48,77250,SF,6-8,210,0,"December 18, 1991"
Julius Randle,203944,48,61,51,257,22,16,12,8,16,20,565,13,0.2916666666666667,0.3770491803278688,0.35294117647058826,0.41245136186770426,0.36363636363636365,0.375,0.5833333333333334,0,0.1875,0.35,0.6637168141592921,0.3076923076923077,1089,8641000,PF,6-8,250,4,"November 29, 1994"
Justin Anderson,1626147,15,22,19,22,13,1,0,1,2,3,51,7,0.13333333333333333,0.4090909090909091,0.3684210526315789,0.3181818181818182,0.23076923076923078,0,0,0,0,0.3333333333333333,0.6274509803921569,0.42857142857142855,157,2516047,SF,6-6,230,3,"November 19, 1993"
Justin Holiday,203200,87,89,122,62,84,33,18,20,26,25,129,80,0.26436781609195403,0.29213483146067415,0.36885245901639346,0.1935483870967742,0.40476190476190477,0.3939393939393939,0.3888888888888889,0.45,0.3076923076923077,0.32,0.627906976744186,0.425,777,4500000,SG,6-6,180,5,"April 5, 1989"
Justin Jackson,1628382,27,64,62,92,43,12,3,16,9,25,83,47,0.18518518518518517,0.359375,0.3870967741935484,0.4673913043478261,0.4186046511627907,0.25,0.3333333333333333,0.5,0.1111111111111111,0.4,0.7710843373493976,0.3617021276595745,485,2807880,SF,6-8,220,1,"March 28, 1995"
Justin Patton,1628383,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,7,2667600,C,6-11,241,1,"June 14, 1997"
Justise Winslow,1626159,25,73,64,173,55,22,15,18,10,36,219,37,0.32,0.3972602739726027,0.375,0.3583815028901734,0.45454545454545453,0.3181818181818182,0.4,0.3888888888888889,0.6,0.3611111111111111,0.5799086757990868,0.2702702702702703,749,3448926,SF,6-6,222,3,"March 26, 1996"
Jusuf Nurkic,203994,17,8,2,166,1,31,37,18,12,9,524,1,0.058823529411764705,0.125,0.5,0.3855421686746988,0,0.2903225806451613,0.4864864864864865,0.5,0.5,0.3333333333333333,0.5877862595419847,0,826,11111111,C,6-11,290,4,"August 23, 1994"
Kadeem Allen,1628443,6,13,10,32,1,6,2,10,4,4,47,5,0.5,0.46153846153846156,0.6,0.34375,1,0.3333333333333333,0.5,0.4,0.5,0,0.5957446808510638,0.2,141,77250,PG,6-1,200,1,"January 15, 1993"
Kalin Lucas,203564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,648008,PG,6-1,195,1,"May 24, 1989"
Karl-Anthony Towns,1626157,170,83,58,325,27,19,20,73,17,59,447,15,0.36470588235294116,0.3614457831325301,0.5344827586206896,0.47692307692307695,0.4074074074074074,0.3157894736842105,0.5,0.3698630136986301,0.4117647058823529,0.423728813559322,0.6935123042505593,0.4666666666666667,1314,7839435,C,6-11,248,3,"November 15, 1995"
Kawhi Leonard,202695,73,64,112,187,26,43,28,73,65,122,309,27,0.3698630136986301,0.328125,0.38392857142857145,0.46524064171123,0.46153846153846156,0.4186046511627907,0.39285714285714285,0.5616438356164384,0.49230769230769234,0.4098360655737705,0.6763754045307443,0.3333333333333333,1129,23114066,SF,6-7,225,7,"June 29, 1991"
Keita Bates-Diop,1628966,7,12,12,19,9,3,3,6,3,6,50,11,0.42857142857142855,0.25,0.25,0.3684210526315789,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.72,0.2727272727272727,142,838464,SF,6-8,229,0,"January 23, 1996"
Kelly Olynyk,203482,39,97,106,43,38,5,7,10,6,14,160,38,0.41025641025641024,0.30927835051546393,0.3584905660377358,0.5116279069767442,0.39473684210526316,0.6,0.14285714285714285,0.5,0.5,0.21428571428571427,0.69375,0.3684210526315789,564,13537527,PF,6-11,240,5,"April 19, 1991"
Kemba Walker,202689,232,180,268,212,19,76,49,32,68,46,470,22,0.35344827586206895,0.36666666666666664,0.35447761194029853,0.4009433962264151,0.21052631578947367,0.4605263157894737,0.3877551020408163,0.40625,0.5147058823529411,0.5434782608695652,0.551063829787234,0.5454545454545454,1684,12000000,PG,6-0,184,7,"May 8, 1990"
Kenneth Faried,202702,9,4,1,35,6,1,1,3,0,2,198,3,0.2222222222222222,0.75,0,0.37142857142857144,0.5,1,1,1,0,0.5,0.6515151515151515,0,265,14242782,C,6-8,220,7,"November 19, 1989"
Kenrich Williams,1629026,10,51,49,22,18,0,5,3,3,7,84,24,0.2,0.3137254901960784,0.42857142857142855,0.2727272727272727,0.3333333333333333,0,0,0,0.3333333333333333,0.2857142857142857,0.5476190476190477,0.25,279,838464,SF,6-6,210,0,"December 2, 1994"
Kent Bazemore,203145,59,53,72,77,62,31,21,11,20,15,216,50,0.3559322033898305,0.33962264150943394,0.2777777777777778,0.22077922077922077,0.3225806451612903,0.3548387096774194,0.42857142857142855,0.45454545454545453,0.55,0.3333333333333333,0.5740740740740741,0.34,691,18089888,SG,6-4,195,6,"July 1, 1989"
Kentavious Caldwell-Pope,203484,55,124,135,45,65,44,21,14,23,21,154,54,0.2545454545454545,0.3709677419354839,0.3111111111111111,0.37777777777777777,0.4461538461538462,0.45454545454545453,0.42857142857142855,0.5,0.5217391304347826,0.5238095238095238,0.6363636363636364,0.37037037037037035,756,12000000,SG,6-5,204,5,"February 18, 1993"
Kevin Durant,201142,102,123,132,250,13,63,53,96,115,134,284,18,0.37254901960784315,0.34146341463414637,0.3787878787878788,0.492,0.23076923076923078,0.5396825396825397,0.5849056603773585,0.5625,0.4782608695652174,0.5970149253731343,0.7288732394366197,0.2222222222222222,1383,30000000,SF,6-10,240,11,"September 29, 1988"
Kevin Huerter,1628989,66,90,116,123,33,11,6,8,7,6,144,45,0.3181818181818182,0.4222222222222222,0.3620689655172414,0.37398373983739835,0.45454545454545453,0.2727272727272727,0.5,0,0.5714285714285714,0.5,0.5625,0.4222222222222222,657,2250960,SG,6-7,190,0,"August 27, 1998"
Kevin Love,201567,38,42,35,29,19,4,3,17,2,16,65,13,0.39473684210526316,0.2619047619047619,0.37142857142857144,0.3793103448275862,0.42105263157894735,0.25,0.3333333333333333,0.17647058823529413,1,0.25,0.5230769230769231,0.46153846153846156,283,24119025,PF,6-8,251,10,"September 7, 1988"
Kevon Looney,1626172,3,1,1,27,2,6,7,7,10,14,266,2,0.3333333333333333,0,0,0.25925925925925924,0,0.5,0.5714285714285714,0.5714285714285714,0.5,0.5,0.6992481203007519,0,347,1567007,C,6-9,222,3,"February 6, 1996"
Khem Birch,203920,1,0,0,45,0,2,0,1,0,2,100,0,0,0,0,0.4444444444444444,0,0,0,1,0,0.5,0.69,0,151,1378242,C,6-9,233,1,"September 28, 1992"
Khris Middleton,203114,130,145,138,194,33,43,32,77,29,67,232,28,0.4461538461538462,0.38620689655172413,0.32608695652173914,0.4536082474226804,0.2727272727272727,0.4883720930232558,0.46875,0.42857142857142855,0.41379310344827586,0.40298507462686567,0.5646551724137931,0.39285714285714285,1148,13000000,SF,6-7,222,6,"August 12, 1991"
Khyri Thomas,1629017,1,11,6,8,9,4,0,6,1,1,14,8,0,0.2727272727272727,0.16666666666666666,0.25,0.3333333333333333,0,0,0.5,0,0,0.5,0.375,69,838464,SG,6-3,210,0,"May 8, 1996"
Klay Thompson,202691,62,145,257,140,70,77,47,85,111,128,215,65,0.27419354838709675,0.3448275862068966,0.4396887159533074,0.42857142857142855,0.38571428571428573,0.38961038961038963,0.44680851063829785,0.4235294117647059,0.5045045045045045,0.46875,0.7023255813953488,0.5230769230769231,1402,18988725,SG,6-6,215,7,"February 8, 1990"
Kosta Koufos,201585,0,0,0,88,0,2,0,1,0,4,58,0,0,0,0,0.3977272727272727,0,1,0,1,0,0.5,0.5689655172413793,0,153,8739500,C,7-0,245,10,"February 24, 1989"
Kostas Antetokounmpo,1628961,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77250,PF,6-10,200,0,"November 20, 1997"
Kris Dunn,1627739,28,27,22,144,8,39,13,9,28,29,148,11,0.32142857142857145,0.37037037037037035,0.36363636363636365,0.4027777777777778,0.375,0.3076923076923077,0.38461538461538464,0.3333333333333333,0.39285714285714285,0.4827586206896552,0.527027027027027,0.36363636363636365,506,4221000,PG,6-3,205,2,"March 18, 1994"
Kyle Anderson,203937,0,6,7,66,14,13,5,7,6,3,142,7,0,0.16666666666666666,0,0.4696969696969697,0.35714285714285715,0.6153846153846154,0.2,0.7142857142857143,0.5,0,0.6549295774647887,0.42857142857142855,276,8641000,SF,6-9,230,4,"September 20, 1993"
Kyle Korver,2594,78,90,90,15,50,21,18,15,17,26,20,43,0.3974358974358974,0.32222222222222224,0.37777777777777777,0.4666666666666667,0.52,0.23809523809523808,0.4444444444444444,0.4,0.4117647058823529,0.5769230769230769,0.75,0.4186046511627907,483,7560000,PF,6-7,212,15,"March 17, 1981"
Kyle Kuzma,1628398,81,127,120,190,49,19,9,16,19,36,378,42,0.35802469135802467,0.27559055118110237,0.2833333333333333,0.4421052631578947,0.3469387755102041,0.3684210526315789,0.2222222222222222,0.4375,0.3157894736842105,0.4722222222222222,0.6481481481481481,0.30952380952380953,1087,1689840,PF,6-10,221,1,"July 24, 1995"
Kyle Lowry,200768,152,122,120,43,39,16,16,33,13,14,152,16,0.3355263157894737,0.36885245901639346,0.31666666666666665,0.3953488372093023,0.4358974358974359,0.4375,0.25,0.3939393939393939,0.46153846153846156,0.2857142857142857,0.631578947368421,0.375,739,32700000,PG,6-0,196,12,"March 25, 1986"
Kyle O'Quinn,203124,6,4,0,18,1,21,10,13,11,11,40,1,0.16666666666666666,0,0,0.5555555555555556,0,0.47619047619047616,0.6,0.3076923076923077,0.8181818181818182,0.2727272727272727,0.65,0,136,4449000,C,6-9,250,6,"March 26, 1990"
Kyrie Irving,202681,118,104,153,198,31,43,32,42,62,103,328,26,0.4576271186440678,0.34615384615384615,0.39869281045751637,0.43434343434343436,0.41935483870967744,0.32558139534883723,0.5625,0.42857142857142855,0.5161290322580645,0.5631067961165048,0.6219512195121951,0.38461538461538464,1241,20099189,PG,6-2,195,7,"March 23, 1992"
LaMarcus Aldridge,200746,18,12,8,294,2,104,70,267,51,80,411,2,0.2222222222222222,0.16666666666666666,0.375,0.4523809523809524,0.5,0.47115384615384615,0.32857142857142857,0.49063670411985016,0.5490196078431373,0.325,0.6909975669099757,0,1319,22347015,C,6-11,250,12,"July 19, 1985"
Lance Stephenson,202362,26,47,63,28,20,22,21,8,23,12,121,37,0.38461538461538464,0.2553191489361702,0.38095238095238093,0.25,0.35,0.5454545454545454,0.38095238095238093,0.375,0.34782608695652173,0.3333333333333333,0.5702479338842975,0.5405405405405406,432,4449000,SG,6-6,230,8,"September 5, 1990"
Lance Thomas,202498,9,17,7,28,27,7,9,10,10,7,47,19,0.2222222222222222,0.4117647058823529,0,0.32142857142857145,0.2962962962962963,0.7142857142857143,0.1111111111111111,0.4,0.5,0.42857142857142855,0.6170212765957447,0.2631578947368421,197,7119650,PF,6-8,240,7,"April 24, 1988"
Landry Shamet,1629013,73,132,108,24,44,17,6,13,7,9,85,39,0.4383561643835616,0.4696969696969697,0.3148148148148148,0.4583333333333333,0.5,0.29411764705882354,0.3333333333333333,0.3076923076923077,0.42857142857142855,0.3333333333333333,0.5294117647058824,0.4358974358974359,557,1705920,SG,6-4,190,0,"March 13, 1997"
Langston Galloway,204038,31,87,111,63,74,26,8,18,10,14,68,76,0.3225806451612903,0.367816091954023,0.2972972972972973,0.3968253968253968,0.36486486486486486,0.6153846153846154,0.25,0.16666666666666666,0.6,0.5,0.5,0.4342105263157895,587,7000000,SG,6-1,200,4,"December 9, 1991"
Lauri Markkanen,1628374,104,102,85,161,19,18,17,30,10,29,199,19,0.34615384615384615,0.3333333333333333,0.4235294117647059,0.4161490683229814,0.3684210526315789,0.4444444444444444,0.29411764705882354,0.16666666666666666,0.4,0.4482758620689655,0.6030150753768844,0.3684210526315789,795,4536120,PF,7-0,240,1,"May 22, 1997"
LeBron James,2544,87,127,87,122,15,35,33,48,30,28,471,12,0.4367816091954023,0.2283464566929134,0.40229885057471265,0.30327868852459017,0.26666666666666666,0.37142857142857144,0.42424242424242425,0.4791666666666667,0.43333333333333335,0.42857142857142855,0.7112526539278131,0.4166666666666667,1095,35654150,SF,6-9,250,15,"December 30, 1984"
Lonzo Ball,1628366,26,89,69,42,20,9,8,6,5,3,155,22,0.34615384615384615,0.33707865168539325,0.391304347826087,0.21428571428571427,0.2,0.4444444444444444,0.375,0.5,0,0.3333333333333333,0.5806451612903226,0.22727272727272727,456,7461960,PG,6-6,190,1,"October 27, 1997"
